,batch_num,percent_correct
0,0.0,0.15625
1,50.0,0.09375
2,100.0,0.234375
3,150.0,0.21875
4,200.0,0.109375
5,250.0,0.171875
6,300.0,0.234375
7,350.0,0.203125
8,400.0,0.140625
9,450.0,0.125
10,500.0,0.15625
11,550.0,0.09375
12,600.0,0.0625
13,650.0,0.203125
14,700.0,0.21875
15,750.0,0.109375
16,800.0,0.15625
17,850.0,0.1875
18,900.0,0.125
19,950.0,0.328125
20,1000.0,0.25
21,1050.0,0.125
22,1100.0,0.1875
23,1150.0,0.21875
24,1200.0,0.15625
25,1250.0,0.078125
26,1300.0,0.125
27,1350.0,0.296875
28,1400.0,0.1875
29,1450.0,0.15625
30,1500.0,0.09375
31,1550.0,0.109375
32,1600.0,0.140625
33,1650.0,0.171875
34,1700.0,0.171875
35,1750.0,0.171875
36,1800.0,0.1875
37,1850.0,0.234375
38,1900.0,0.15625
39,1950.0,0.15625
40,2000.0,0.109375
41,2050.0,0.078125
42,2100.0,0.15625
43,2150.0,0.21875
44,2200.0,0.15625
45,2250.0,0.09375
46,2300.0,0.15625
47,2350.0,0.171875
48,2400.0,0.234375
49,2450.0,0.140625
50,2500.0,0.078125
51,2550.0,0.203125
52,2600.0,0.125
53,2650.0,0.1875
54,2700.0,0.125
55,2750.0,0.21875
56,2800.0,0.15625
57,2850.0,0.15625
58,2900.0,0.171875
59,2950.0,0.15625
60,3000.0,0.28125
61,3050.0,0.171875
62,3100.0,0.171875
63,3150.0,0.15625
64,3200.0,0.21875
65,3250.0,0.21875
66,3300.0,0.125
67,3350.0,0.203125
68,3400.0,0.125
69,3450.0,0.21875
70,3500.0,0.15625
71,3550.0,0.109375
72,3600.0,0.15625
73,3650.0,0.09375
74,3700.0,0.203125
75,3750.0,0.125
76,3800.0,0.265625
77,3850.0,0.109375
78,3900.0,0.171875
79,3950.0,0.203125
80,4000.0,0.1875
81,4050.0,0.21875
82,4100.0,0.140625
83,4150.0,0.0625
84,4200.0,0.1875
85,4250.0,0.140625
86,4300.0,0.125
87,4350.0,0.171875
88,4400.0,0.203125
89,4450.0,0.125
90,4500.0,0.140625
91,4550.0,0.15625
92,4600.0,0.140625
93,4650.0,0.21875
94,4700.0,0.1875
95,4750.0,0.21875
96,4800.0,0.109375
