,batch_num,percent_correct
0,0.0,0.484375
1,50.0,0.53125
2,100.0,0.578125
3,150.0,0.5625
4,200.0,0.484375
5,250.0,0.609375
6,300.0,0.5
7,350.0,0.515625
8,400.0,0.625
9,450.0,0.65625
10,500.0,0.546875
11,550.0,0.609375
12,600.0,0.609375
13,650.0,0.59375
14,700.0,0.703125
15,750.0,0.65625
16,800.0,0.734375
17,850.0,0.765625
18,900.0,0.6875
19,950.0,0.625
20,1000.0,0.71875
21,1050.0,0.78125
22,1100.0,0.609375
23,1150.0,0.625
24,1200.0,0.75
25,1250.0,0.671875
26,1300.0,0.75
27,1350.0,0.75
28,1400.0,0.734375
29,1450.0,0.796875
30,1500.0,0.765625
31,1550.0,0.640625
32,1600.0,0.8125
33,1650.0,0.765625
34,1700.0,0.765625
35,1750.0,0.859375
36,1800.0,0.84375
37,1850.0,0.8125
38,1900.0,0.796875
39,1950.0,0.75
40,2000.0,0.8125
41,2050.0,0.859375
42,2100.0,0.78125
43,2150.0,0.84375
44,2200.0,0.859375
45,2250.0,0.765625
46,2300.0,0.8125
47,2350.0,0.90625
48,2400.0,0.84375
49,2450.0,0.875
50,2500.0,0.890625
51,2550.0,0.84375
52,2600.0,0.84375
53,2650.0,0.828125
54,2700.0,0.875
55,2750.0,0.84375
56,2800.0,0.765625
57,2850.0,0.875
58,2900.0,0.890625
59,2950.0,0.875
60,3000.0,0.84375
61,3050.0,0.890625
62,3100.0,0.90625
63,3150.0,0.875
64,3200.0,0.9375
65,3250.0,0.9375
66,3300.0,0.84375
67,3350.0,0.90625
68,3400.0,0.921875
69,3450.0,0.953125
70,3500.0,0.921875
71,3550.0,0.9375
72,3600.0,0.796875
73,3650.0,0.9375
74,3700.0,0.9375
75,3750.0,0.953125
76,3800.0,0.953125
77,3850.0,0.9375
78,3900.0,0.96875
79,3950.0,0.875
80,4000.0,0.96875
81,4050.0,0.921875
82,4100.0,0.9375
83,4150.0,0.90625
84,4200.0,0.953125
85,4250.0,0.96875
86,4300.0,0.921875
87,4350.0,0.9375
88,4400.0,0.984375
89,4450.0,0.9375
90,4500.0,0.9375
91,4550.0,0.984375
92,4600.0,0.90625
93,4650.0,0.953125
94,4700.0,0.96875
95,4750.0,0.96875
96,4800.0,0.90625
97,4850.0,0.921875
98,4900.0,0.984375
99,4950.0,0.953125
