,batch_num,percent_correct
0,0.0,0.234375
1,50.0,0.1875
2,100.0,0.1875
3,150.0,0.328125
4,200.0,0.1875
5,250.0,0.171875
6,300.0,0.21875
7,350.0,0.171875
8,400.0,0.109375
9,450.0,0.140625
10,500.0,0.078125
11,550.0,0.140625
12,600.0,0.1875
13,650.0,0.171875
14,700.0,0.140625
15,750.0,0.171875
16,800.0,0.234375
17,850.0,0.140625
18,900.0,0.078125
19,950.0,0.203125
20,1000.0,0.1875
21,1050.0,0.171875
22,1100.0,0.0625
23,1150.0,0.171875
24,1200.0,0.15625
25,1250.0,0.125
26,1300.0,0.1875
27,1350.0,0.15625
28,1400.0,0.15625
29,1450.0,0.203125
30,1500.0,0.125
31,1550.0,0.171875
32,1600.0,0.171875
33,1650.0,0.1875
34,1700.0,0.1875
35,1750.0,0.1875
36,1800.0,0.171875
37,1850.0,0.15625
38,1900.0,0.15625
39,1950.0,0.1875
40,2000.0,0.09375
41,2050.0,0.1875
42,2100.0,0.125
43,2150.0,0.140625
44,2200.0,0.09375
45,2250.0,0.125
46,2300.0,0.140625
47,2350.0,0.15625
48,2400.0,0.1875
49,2450.0,0.140625
50,2500.0,0.1875
51,2550.0,0.1875
52,2600.0,0.171875
53,2650.0,0.125
54,2700.0,0.1875
55,2750.0,0.171875
56,2800.0,0.1875
57,2850.0,0.25
58,2900.0,0.234375
59,2950.0,0.125
60,3000.0,0.125
61,3050.0,0.15625
62,3100.0,0.125
63,3150.0,0.265625
64,3200.0,0.1875
65,3250.0,0.171875
66,3300.0,0.21875
67,3350.0,0.171875
68,3400.0,0.1875
69,3450.0,0.1875
70,3500.0,0.234375
71,3550.0,0.078125
72,3600.0,0.15625
73,3650.0,0.234375
74,3700.0,0.171875
75,3750.0,0.203125
76,3800.0,0.078125
77,3850.0,0.171875
78,3900.0,0.28125
79,3950.0,0.140625
80,4000.0,0.203125
81,4050.0,0.1875
82,4100.0,0.15625
83,4150.0,0.203125
84,4200.0,0.171875
85,4250.0,0.171875
86,4300.0,0.078125
87,4350.0,0.15625
88,4400.0,0.171875
89,4450.0,0.25
90,4500.0,0.171875
91,4550.0,0.1875
92,4600.0,0.1875
93,4650.0,0.203125
94,4700.0,0.109375
95,4750.0,0.1875
96,4800.0,0.203125
97,4850.0,0.171875
98,4900.0,0.171875
99,4950.0,0.15625
100,5000.0,0.21875
101,5050.0,0.15625
102,5100.0,0.1875
103,5150.0,0.15625
104,5200.0,0.25
105,5250.0,0.234375
106,5300.0,0.125
107,5350.0,0.15625
108,5400.0,0.1875
109,5450.0,0.1875
110,5500.0,0.09375
111,5550.0,0.109375
112,5600.0,0.171875
113,5650.0,0.140625
114,5700.0,0.171875
115,5750.0,0.140625
116,5800.0,0.171875
117,5850.0,0.171875
118,5900.0,0.21875
119,5950.0,0.203125
120,6000.0,0.15625
121,6050.0,0.21875
122,6100.0,0.1875
123,6150.0,0.125
124,6200.0,0.1875
125,6250.0,0.125
126,6300.0,0.203125
127,6350.0,0.171875
128,6400.0,0.109375
129,6450.0,0.25
130,6500.0,0.15625
131,6550.0,0.21875
132,6600.0,0.109375
133,6650.0,0.203125
134,6700.0,0.21875
135,6750.0,0.203125
136,6800.0,0.15625
137,6850.0,0.109375
138,6900.0,0.1875
139,6950.0,0.09375
140,7000.0,0.09375
141,7050.0,0.171875
142,7100.0,0.21875
143,7150.0,0.171875
144,7200.0,0.171875
145,7250.0,0.109375
146,7300.0,0.140625
147,7350.0,0.1875
148,7400.0,0.1875
149,7450.0,0.109375
150,7500.0,0.0625
