,batch_num,percent_correct
0,0.0,0.21875
1,50.0,0.15625
2,100.0,0.21875
3,150.0,0.21875
4,200.0,0.359375
5,250.0,0.203125
6,300.0,0.21875
7,350.0,0.21875
8,400.0,0.25
9,450.0,0.34375
10,500.0,0.375
11,550.0,0.3125
12,600.0,0.25
13,650.0,0.359375
14,700.0,0.328125
15,750.0,0.453125
16,800.0,0.34375
17,850.0,0.375
18,900.0,0.296875
19,950.0,0.453125
20,1000.0,0.390625
21,1050.0,0.4375
22,1100.0,0.40625
23,1150.0,0.515625
24,1200.0,0.515625
25,1250.0,0.46875
26,1300.0,0.5
27,1350.0,0.453125
28,1400.0,0.546875
29,1450.0,0.453125
30,1500.0,0.453125
31,1550.0,0.515625
32,1600.0,0.53125
33,1650.0,0.484375
34,1700.0,0.59375
35,1750.0,0.453125
36,1800.0,0.59375
37,1850.0,0.609375
38,1900.0,0.46875
39,1950.0,0.609375
40,2000.0,0.65625
41,2050.0,0.734375
42,2100.0,0.65625
43,2150.0,0.625
44,2200.0,0.5625
45,2250.0,0.609375
46,2300.0,0.59375
47,2350.0,0.6875
48,2400.0,0.609375
49,2450.0,0.6875
50,2500.0,0.640625
51,2550.0,0.734375
52,2600.0,0.59375
53,2650.0,0.703125
54,2700.0,0.65625
55,2750.0,0.84375
56,2800.0,0.578125
57,2850.0,0.71875
58,2900.0,0.65625
59,2950.0,0.71875
60,3000.0,0.640625
61,3050.0,0.734375
62,3100.0,0.734375
63,3150.0,0.609375
64,3200.0,0.703125
65,3250.0,0.78125
66,3300.0,0.75
67,3350.0,0.671875
68,3400.0,0.78125
69,3450.0,0.765625
70,3500.0,0.734375
71,3550.0,0.765625
72,3600.0,0.71875
73,3650.0,0.796875
74,3700.0,0.78125
75,3750.0,0.765625
76,3800.0,0.84375
77,3850.0,0.71875
78,3900.0,0.78125
79,3950.0,0.796875
80,4000.0,0.75
81,4050.0,0.765625
82,4100.0,0.78125
83,4150.0,0.828125
84,4200.0,0.859375
85,4250.0,0.78125
86,4300.0,0.765625
87,4350.0,0.828125
88,4400.0,0.859375
89,4450.0,0.84375
90,4500.0,0.78125
91,4550.0,0.84375
92,4600.0,0.796875
93,4650.0,0.796875
94,4700.0,0.859375
95,4750.0,0.84375
96,4800.0,0.875
97,4850.0,0.8125
98,4900.0,0.796875
99,4950.0,0.78125
100,5000.0,0.875
101,5050.0,0.8125
102,5100.0,0.84375
103,5150.0,0.84375
104,5200.0,0.828125
105,5250.0,0.859375
106,5300.0,0.890625
107,5350.0,0.90625
108,5400.0,0.8125
109,5450.0,0.90625
110,5500.0,0.828125
111,5550.0,0.828125
112,5600.0,0.828125
113,5650.0,0.859375
114,5700.0,0.875
115,5750.0,0.796875
116,5800.0,0.890625
117,5850.0,0.875
118,5900.0,0.875
119,5950.0,0.921875
120,6000.0,0.90625
121,6050.0,0.828125
122,6100.0,0.828125
123,6150.0,0.890625
124,6200.0,0.875
125,6250.0,0.90625
126,6300.0,0.859375
127,6350.0,0.890625
128,6400.0,0.890625
129,6450.0,0.875
130,6500.0,0.90625
131,6550.0,0.890625
132,6600.0,0.953125
133,6650.0,0.921875
134,6700.0,0.921875
135,6750.0,0.90625
136,6800.0,0.921875
137,6850.0,0.9375
138,6900.0,0.921875
139,6950.0,0.921875
140,7000.0,0.90625
141,7050.0,0.890625
142,7100.0,0.84375
143,7150.0,0.859375
144,7200.0,0.90625
145,7250.0,0.890625
146,7300.0,0.921875
147,7350.0,0.921875
148,7400.0,0.90625
149,7450.0,0.890625
150,7500.0,0.921875
151,7550.0,0.859375
152,7600.0,0.921875
153,7650.0,0.9375
154,7700.0,0.921875
155,7750.0,0.953125
156,7800.0,0.90625
157,7850.0,0.9375
158,7900.0,0.875
159,7950.0,0.953125
160,8000.0,0.9375
161,8050.0,0.921875
162,8100.0,0.890625
163,8150.0,0.875
164,8200.0,0.90625
165,8250.0,0.921875
166,8300.0,0.9375
167,8350.0,0.953125
168,8400.0,0.921875
169,8450.0,0.9375
170,8500.0,0.9375
171,8550.0,0.890625
172,8600.0,0.890625
173,8650.0,0.890625
174,8700.0,0.984375
175,8750.0,0.921875
176,8800.0,0.9375
177,8850.0,0.890625
178,8900.0,0.875
179,8950.0,0.90625
180,9000.0,0.9375
181,9050.0,0.9375
182,9100.0,0.921875
183,9150.0,0.953125
184,9200.0,0.921875
185,9250.0,0.921875
186,9300.0,0.9375
187,9350.0,0.921875
188,9400.0,0.953125
189,9450.0,0.984375
190,9500.0,0.9375
191,9550.0,0.984375
192,9600.0,0.984375
193,9650.0,0.984375
194,9700.0,0.953125
195,9750.0,0.984375
196,9800.0,0.984375
197,9850.0,0.921875
198,9900.0,0.921875
199,9950.0,0.875
200,10000.0,0.96875
201,10050.0,0.90625
202,10100.0,0.984375
203,10150.0,0.953125
204,10200.0,1.0
205,10250.0,1.0
206,10300.0,0.953125
207,10350.0,0.921875
208,10400.0,0.984375
209,10450.0,0.875
210,10500.0,0.9375
211,10550.0,0.90625
212,10600.0,0.953125
213,10650.0,0.984375
214,10700.0,0.96875
215,10750.0,0.9375
216,10800.0,0.9375
217,10850.0,0.953125
218,10900.0,0.984375
219,10950.0,0.984375
220,11000.0,0.96875
221,11050.0,0.984375
222,11100.0,0.96875
223,11150.0,0.9375
224,11200.0,0.9375
