,batch_num,percent_correct
0,0.0,0.4375
1,50.0,0.5625
2,100.0,0.6875
3,150.0,0.796875
4,200.0,0.765625
5,250.0,0.71875
6,300.0,0.671875
7,350.0,0.796875
8,400.0,0.765625
9,450.0,0.71875
10,500.0,0.90625
11,550.0,0.84375
12,600.0,0.8125
13,650.0,0.8125
14,700.0,0.8125
15,750.0,0.734375
16,800.0,0.75
17,850.0,0.921875
18,900.0,0.859375
19,950.0,0.890625
20,1000.0,0.796875
21,1050.0,0.828125
22,1100.0,0.78125
23,1150.0,0.84375
24,1200.0,0.828125
25,1250.0,0.796875
26,1300.0,0.8125
27,1350.0,0.859375
28,1400.0,0.78125
29,1450.0,0.90625
30,1500.0,0.890625
31,1550.0,0.9375
32,1600.0,0.9375
33,1650.0,0.890625
34,1700.0,0.859375
35,1750.0,0.875
36,1800.0,0.875
37,1850.0,0.96875
38,1900.0,0.890625
39,1950.0,1.0
40,2000.0,0.875
41,2050.0,0.875
42,2100.0,0.90625
43,2150.0,0.890625
44,2200.0,0.9375
45,2250.0,0.890625
46,2300.0,0.890625
47,2350.0,0.875
48,2400.0,0.890625
49,2450.0,0.953125
50,2500.0,0.9375
51,2550.0,0.90625
52,2600.0,0.90625
53,2650.0,0.90625
54,2700.0,0.9375
55,2750.0,0.96875
56,2800.0,0.890625
57,2850.0,0.921875
58,2900.0,0.984375
59,2950.0,0.921875
60,3000.0,0.9375
61,3050.0,0.875
62,3100.0,0.875
63,3150.0,0.96875
64,3200.0,0.96875
65,3250.0,0.96875
66,3300.0,0.921875
67,3350.0,0.96875
68,3400.0,0.890625
69,3450.0,0.9375
70,3500.0,1.0
71,3550.0,0.984375
72,3600.0,0.953125
73,3650.0,0.96875
74,3700.0,0.90625
75,3750.0,1.0
76,3800.0,0.96875
77,3850.0,0.921875
78,3900.0,0.96875
79,3950.0,0.859375
80,4000.0,1.0
81,4050.0,0.921875
82,4100.0,1.0
83,4150.0,0.9375
84,4200.0,0.984375
85,4250.0,0.953125
86,4300.0,0.953125
87,4350.0,0.984375
88,4400.0,0.953125
89,4450.0,0.96875
90,4500.0,0.984375
91,4550.0,0.953125
92,4600.0,0.953125
93,4650.0,0.984375
94,4700.0,0.96875
95,4750.0,0.984375
96,4800.0,0.984375
97,4850.0,1.0
98,4900.0,0.984375
99,4950.0,0.984375
