,batch_num,percent_correct
0,0.0,0.21875
1,50.0,0.234375
2,100.0,0.328125
3,150.0,0.203125
4,200.0,0.265625
5,250.0,0.25
6,300.0,0.3125
7,350.0,0.1875
8,400.0,0.328125
9,450.0,0.28125
10,500.0,0.3125
11,550.0,0.265625
12,600.0,0.1875
13,650.0,0.28125
14,700.0,0.28125
15,750.0,0.25
16,800.0,0.296875
17,850.0,0.171875
18,900.0,0.203125
19,950.0,0.3125
20,1000.0,0.203125
21,1050.0,0.28125
22,1100.0,0.21875
23,1150.0,0.28125
24,1200.0,0.1875
25,1250.0,0.21875
26,1300.0,0.21875
27,1350.0,0.140625
28,1400.0,0.171875
29,1450.0,0.171875
30,1500.0,0.28125
31,1550.0,0.28125
32,1600.0,0.203125
33,1650.0,0.25
34,1700.0,0.25
35,1750.0,0.25
36,1800.0,0.34375
37,1850.0,0.421875
38,1900.0,0.21875
39,1950.0,0.234375
40,2000.0,0.296875
41,2050.0,0.265625
42,2100.0,0.140625
43,2150.0,0.203125
44,2200.0,0.328125
45,2250.0,0.28125
46,2300.0,0.140625
47,2350.0,0.3125
48,2400.0,0.25
49,2450.0,0.203125
50,2500.0,0.21875
51,2550.0,0.265625
52,2600.0,0.25
53,2650.0,0.265625
54,2700.0,0.234375
55,2750.0,0.296875
56,2800.0,0.234375
57,2850.0,0.1875
58,2900.0,0.328125
59,2950.0,0.21875
60,3000.0,0.28125
61,3050.0,0.28125
62,3100.0,0.265625
63,3150.0,0.140625
64,3200.0,0.25
65,3250.0,0.359375
66,3300.0,0.140625
67,3350.0,0.234375
68,3400.0,0.203125
69,3450.0,0.359375
70,3500.0,0.296875
71,3550.0,0.234375
72,3600.0,0.234375
73,3650.0,0.1875
74,3700.0,0.28125
75,3750.0,0.21875
76,3800.0,0.25
77,3850.0,0.28125
78,3900.0,0.234375
79,3950.0,0.296875
80,4000.0,0.40625
81,4050.0,0.3125
82,4100.0,0.3125
83,4150.0,0.3125
84,4200.0,0.28125
85,4250.0,0.328125
86,4300.0,0.171875
87,4350.0,0.34375
88,4400.0,0.296875
89,4450.0,0.203125
90,4500.0,0.25
91,4550.0,0.203125
92,4600.0,0.34375
93,4650.0,0.40625
94,4700.0,0.25
95,4750.0,0.25
96,4800.0,0.3125
97,4850.0,0.234375
98,4900.0,0.25
99,4950.0,0.359375
100,5000.0,0.375
101,5050.0,0.1875
102,5100.0,0.296875
103,5150.0,0.375
104,5200.0,0.3125
105,5250.0,0.34375
106,5300.0,0.40625
107,5350.0,0.34375
108,5400.0,0.234375
109,5450.0,0.421875
110,5500.0,0.4375
111,5550.0,0.4375
112,5600.0,0.34375
113,5650.0,0.359375
114,5700.0,0.359375
115,5750.0,0.46875
116,5800.0,0.40625
117,5850.0,0.484375
118,5900.0,0.390625
119,5950.0,0.34375
120,6000.0,0.40625
121,6050.0,0.421875
122,6100.0,0.4375
123,6150.0,0.3125
124,6200.0,0.59375
125,6250.0,0.515625
126,6300.0,0.484375
127,6350.0,0.53125
128,6400.0,0.65625
129,6450.0,0.546875
130,6500.0,0.5625
131,6550.0,0.421875
132,6600.0,0.59375
133,6650.0,0.53125
134,6700.0,0.609375
135,6750.0,0.578125
136,6800.0,0.578125
137,6850.0,0.625
138,6900.0,0.640625
139,6950.0,0.640625
140,7000.0,0.6875
141,7050.0,0.6875
142,7100.0,0.5
143,7150.0,0.484375
144,7200.0,0.640625
145,7250.0,0.5625
146,7300.0,0.53125
147,7350.0,0.703125
148,7400.0,0.6875
149,7450.0,0.625
150,7500.0,0.59375
151,7550.0,0.671875
152,7600.0,0.65625
153,7650.0,0.65625
154,7700.0,0.734375
155,7750.0,0.71875
156,7800.0,0.65625
157,7850.0,0.78125
158,7900.0,0.734375
159,7950.0,0.6875
160,8000.0,0.671875
161,8050.0,0.6875
162,8100.0,0.78125
163,8150.0,0.75
164,8200.0,0.796875
165,8250.0,0.65625
166,8300.0,0.765625
167,8350.0,0.734375
168,8400.0,0.609375
169,8450.0,0.78125
170,8500.0,0.796875
171,8550.0,0.6875
172,8600.0,0.65625
173,8650.0,0.6875
174,8700.0,0.765625
175,8750.0,0.78125
176,8800.0,0.828125
177,8850.0,0.75
178,8900.0,0.71875
179,8950.0,0.78125
180,9000.0,0.8125
181,9050.0,0.734375
182,9100.0,0.71875
183,9150.0,0.78125
184,9200.0,0.796875
185,9250.0,0.78125
186,9300.0,0.78125
187,9350.0,0.859375
188,9400.0,0.640625
189,9450.0,0.78125
190,9500.0,0.875
191,9550.0,0.796875
192,9600.0,0.796875
193,9650.0,0.71875
194,9700.0,0.84375
195,9750.0,0.875
196,9800.0,0.8125
197,9850.0,0.828125
198,9900.0,0.8125
199,9950.0,0.765625
200,10000.0,0.828125
201,10050.0,0.84375
202,10100.0,0.890625
203,10150.0,0.765625
204,10200.0,0.859375
205,10250.0,0.828125
206,10300.0,0.84375
207,10350.0,0.875
208,10400.0,0.875
209,10450.0,0.75
210,10500.0,0.71875
211,10550.0,0.765625
212,10600.0,0.71875
213,10650.0,0.84375
214,10700.0,0.859375
215,10750.0,0.6875
216,10800.0,0.765625
217,10850.0,0.859375
218,10900.0,0.84375
219,10950.0,0.8125
220,11000.0,0.875
221,11050.0,0.765625
222,11100.0,0.875
223,11150.0,0.890625
224,11200.0,0.765625
225,11250.0,0.796875
226,11300.0,0.875
227,11350.0,0.8125
228,11400.0,0.875
229,11450.0,0.8125
230,11500.0,0.875
231,11550.0,0.890625
232,11600.0,0.8125
233,11650.0,0.90625
234,11700.0,0.765625
235,11750.0,0.859375
236,11800.0,0.875
237,11850.0,0.8125
238,11900.0,0.78125
239,11950.0,0.84375
240,12000.0,0.828125
241,12050.0,0.921875
242,12100.0,0.8125
243,12150.0,0.859375
244,12200.0,0.90625
245,12250.0,0.875
246,12300.0,0.84375
247,12350.0,0.890625
248,12400.0,0.890625
249,12450.0,0.90625
250,12500.0,0.765625
251,12550.0,0.9375
252,12600.0,0.828125
253,12650.0,0.859375
254,12700.0,0.828125
255,12750.0,0.921875
256,12800.0,0.828125
257,12850.0,0.859375
258,12900.0,0.90625
259,12950.0,0.875
260,13000.0,0.875
261,13050.0,0.90625
262,13100.0,0.859375
263,13150.0,0.796875
264,13200.0,0.875
265,13250.0,0.796875
266,13300.0,0.859375
267,13350.0,0.84375
268,13400.0,0.96875
269,13450.0,0.828125
270,13500.0,0.84375
271,13550.0,0.8125
272,13600.0,0.828125
273,13650.0,0.859375
274,13700.0,0.890625
275,13750.0,0.765625
276,13800.0,0.90625
277,13850.0,0.90625
278,13900.0,0.859375
279,13950.0,0.921875
280,14000.0,0.859375
281,14050.0,0.859375
282,14100.0,0.890625
283,14150.0,0.828125
284,14200.0,0.90625
285,14250.0,0.890625
286,14300.0,0.90625
287,14350.0,0.890625
288,14400.0,0.921875
289,14450.0,0.890625
290,14500.0,0.84375
291,14550.0,0.890625
292,14600.0,0.875
293,14650.0,0.875
294,14700.0,0.90625
295,14750.0,0.921875
296,14800.0,0.890625
297,14850.0,0.890625
298,14900.0,0.875
299,14950.0,0.890625
300,15000.0,0.890625
301,15050.0,0.90625
302,15100.0,0.90625
303,15150.0,0.9375
304,15200.0,0.890625
305,15250.0,0.890625
306,15300.0,0.890625
307,15350.0,0.828125
308,15400.0,0.9375
309,15450.0,0.890625
310,15500.0,0.953125
311,15550.0,0.875
312,15600.0,0.921875
313,15650.0,0.921875
314,15700.0,0.890625
315,15750.0,0.90625
316,15800.0,0.921875
317,15850.0,0.921875
318,15900.0,0.875
319,15950.0,0.890625
320,16000.0,0.953125
321,16050.0,0.859375
322,16100.0,0.890625
323,16150.0,0.859375
324,16200.0,0.9375
325,16250.0,0.90625
326,16300.0,0.875
327,16350.0,0.9375
328,16400.0,0.96875
329,16450.0,0.921875
330,16500.0,0.875
331,16550.0,0.9375
332,16600.0,0.90625
333,16650.0,0.953125
334,16700.0,0.9375
335,16750.0,0.828125
336,16800.0,0.9375
337,16850.0,0.90625
338,16900.0,0.9375
339,16950.0,0.953125
340,17000.0,0.921875
341,17050.0,0.921875
342,17100.0,0.96875
343,17150.0,0.953125
344,17200.0,0.921875
345,17250.0,0.859375
346,17300.0,0.890625
347,17350.0,0.9375
348,17400.0,0.96875
349,17450.0,0.90625
350,17500.0,0.921875
351,17550.0,0.953125
352,17600.0,0.953125
353,17650.0,0.984375
354,17700.0,0.9375
355,17750.0,0.875
356,17800.0,0.828125
357,17850.0,0.921875
358,17900.0,0.921875
359,17950.0,0.9375
360,18000.0,0.96875
361,18050.0,0.953125
362,18100.0,0.921875
363,18150.0,0.921875
364,18200.0,0.921875
365,18250.0,0.859375
366,18300.0,0.9375
367,18350.0,0.9375
368,18400.0,0.90625
369,18450.0,0.875
370,18500.0,0.9375
371,18550.0,0.9375
372,18600.0,0.921875
373,18650.0,0.921875
374,18700.0,0.90625
375,18750.0,0.90625
376,18800.0,0.921875
377,18850.0,1.0
378,18900.0,0.953125
379,18950.0,0.9375
380,19000.0,1.0
381,19050.0,0.890625
382,19100.0,0.953125
383,19150.0,0.921875
384,19200.0,0.953125
385,19250.0,0.90625
386,19300.0,0.921875
387,19350.0,0.984375
388,19400.0,0.921875
389,19450.0,0.90625
390,19500.0,0.9375
391,19550.0,0.921875
392,19600.0,0.9375
393,19650.0,0.890625
394,19700.0,0.890625
395,19750.0,0.96875
396,19800.0,0.96875
397,19850.0,0.921875
398,19900.0,0.9375
399,19950.0,0.984375
