,batch_num,percent_correct
0,0.0,0.203125
1,50.0,0.09375
2,100.0,0.125
3,150.0,0.078125
4,200.0,0.171875
5,250.0,0.1875
6,300.0,0.140625
7,350.0,0.09375
8,400.0,0.21875
9,450.0,0.171875
10,500.0,0.1875
11,550.0,0.109375
12,600.0,0.15625
13,650.0,0.203125
14,700.0,0.21875
15,750.0,0.15625
16,800.0,0.140625
17,850.0,0.140625
18,900.0,0.171875
19,950.0,0.234375
20,1000.0,0.1875
21,1050.0,0.21875
22,1100.0,0.140625
23,1150.0,0.1875
24,1200.0,0.21875
25,1250.0,0.171875
26,1300.0,0.140625
27,1350.0,0.203125
28,1400.0,0.125
29,1450.0,0.171875
30,1500.0,0.109375
31,1550.0,0.234375
32,1600.0,0.1875
33,1650.0,0.171875
34,1700.0,0.171875
35,1750.0,0.171875
36,1800.0,0.203125
37,1850.0,0.140625
38,1900.0,0.125
39,1950.0,0.265625
40,2000.0,0.203125
41,2050.0,0.125
42,2100.0,0.25
43,2150.0,0.21875
44,2200.0,0.171875
45,2250.0,0.125
46,2300.0,0.234375
47,2350.0,0.109375
48,2400.0,0.1875
49,2450.0,0.1875
50,2500.0,0.203125
51,2550.0,0.1875
52,2600.0,0.171875
53,2650.0,0.109375
54,2700.0,0.109375
55,2750.0,0.15625
56,2800.0,0.140625
57,2850.0,0.21875
58,2900.0,0.109375
59,2950.0,0.171875
60,3000.0,0.3125
61,3050.0,0.15625
62,3100.0,0.1875
63,3150.0,0.1875
64,3200.0,0.171875
65,3250.0,0.171875
66,3300.0,0.25
67,3350.0,0.171875
68,3400.0,0.25
69,3450.0,0.171875
70,3500.0,0.15625
71,3550.0,0.1875
72,3600.0,0.265625
73,3650.0,0.296875
74,3700.0,0.265625
75,3750.0,0.21875
76,3800.0,0.203125
77,3850.0,0.28125
78,3900.0,0.21875
79,3950.0,0.265625
80,4000.0,0.140625
81,4050.0,0.25
82,4100.0,0.203125
83,4150.0,0.15625
84,4200.0,0.265625
85,4250.0,0.3125
86,4300.0,0.296875
87,4350.0,0.234375
88,4400.0,0.3125
89,4450.0,0.265625
90,4500.0,0.265625
91,4550.0,0.234375
92,4600.0,0.28125
93,4650.0,0.21875
94,4700.0,0.328125
95,4750.0,0.390625
96,4800.0,0.265625
97,4850.0,0.390625
98,4900.0,0.28125
99,4950.0,0.28125
100,5000.0,0.265625
101,5050.0,0.1875
102,5100.0,0.328125
103,5150.0,0.328125
104,5200.0,0.265625
105,5250.0,0.328125
106,5300.0,0.375
107,5350.0,0.25
108,5400.0,0.328125
109,5450.0,0.265625
110,5500.0,0.40625
111,5550.0,0.3125
112,5600.0,0.3125
113,5650.0,0.28125
114,5700.0,0.296875
115,5750.0,0.359375
116,5800.0,0.296875
117,5850.0,0.34375
118,5900.0,0.328125
119,5950.0,0.28125
120,6000.0,0.25
121,6050.0,0.265625
122,6100.0,0.390625
123,6150.0,0.296875
124,6200.0,0.390625
125,6250.0,0.328125
126,6300.0,0.328125
127,6350.0,0.296875
128,6400.0,0.28125
129,6450.0,0.40625
130,6500.0,0.34375
131,6550.0,0.28125
132,6600.0,0.34375
133,6650.0,0.375
134,6700.0,0.421875
135,6750.0,0.359375
136,6800.0,0.3125
137,6850.0,0.453125
138,6900.0,0.421875
139,6950.0,0.5
140,7000.0,0.453125
141,7050.0,0.34375
142,7100.0,0.359375
143,7150.0,0.25
144,7200.0,0.359375
145,7250.0,0.421875
146,7300.0,0.421875
147,7350.0,0.4375
148,7400.0,0.390625
149,7450.0,0.34375
150,7500.0,0.4375
151,7550.0,0.34375
152,7600.0,0.46875
153,7650.0,0.40625
154,7700.0,0.421875
155,7750.0,0.453125
156,7800.0,0.390625
157,7850.0,0.296875
158,7900.0,0.5
159,7950.0,0.46875
160,8000.0,0.34375
161,8050.0,0.5625
162,8100.0,0.375
163,8150.0,0.421875
164,8200.0,0.4375
165,8250.0,0.390625
166,8300.0,0.390625
167,8350.0,0.4375
168,8400.0,0.453125
169,8450.0,0.46875
170,8500.0,0.40625
171,8550.0,0.453125
172,8600.0,0.390625
173,8650.0,0.46875
174,8700.0,0.46875
175,8750.0,0.46875
176,8800.0,0.390625
177,8850.0,0.34375
178,8900.0,0.390625
179,8950.0,0.453125
180,9000.0,0.4375
181,9050.0,0.375
182,9100.0,0.453125
183,9150.0,0.40625
184,9200.0,0.5
185,9250.0,0.40625
186,9300.0,0.453125
